x,y,z
0.00011778318587386265,-0.0028088542349711866,0.00023303422256810703
-0.0001484940652551429,-0.0023544073952862067,1.5919772349928446e-05
-0.01262516675462919,0.011375001102050437,0.007577828860681958
-0.018434511066096143,0.011981974408124865,0.0015440416643431052
-0.018397532973087907,0.013506014303692231,0.006922144260176902
-0.022498674017137097,0.027629578576966095,0.0013047708778208228
-0.019512875759315124,0.02714371251400463,0.004890369351397611
-0.012004120018726038,0.035542638035952506,0.0068531017234432145
0.018000602179136904,0.01699589473753098,0.014316311134527424
0.030264051085245772,0.004130907449824431,0.012653822766438954
0.04946660633336998,-0.002147835709869542,0.01867153139646291
0.05815001022391017,-0.004230727351690906,0.019662585169956764
0.08213734121901606,-0.010799035382789144,0.015924351894264253
0.09536151777123117,-0.011778525530733955,0.019212678568509164
0.11947580663269394,-0.02112695478161257,0.018700023861310897
0.1452264336481264,-0.023085948215872,0.017908757934002796
0.16779303296672807,-0.02822904233017333,0.023734243859803994
0.19022400239377765,-0.03278677406472834,0.026917942541422404
0.21444271239718354,-0.029747797328422747,0.031310084589244405
0.23303039692771652,-0.03218248683373303,0.03489117844675219
0.2709663201995966,-0.031404792844762566,0.04079312221595435
0.267999629819178,-0.028560044296854614,0.0185731887309531
0.29976467825211,-0.02039704045807933,0.027437682590560616
0.3021824036356033,-0.02524563193673858,0.037316361284658955
0.32613787610451406,-0.016220733985655666,0.03753967788992019
0.3390103758086349,-0.022762330958626557,0.031163682843091373
0.34857347238851544,-0.02242930125320831,0.029605587983624275
0.35308625118661985,-0.026236836742545327,0.02365015418813148
0.3792467603494071,-0.023037646546717326,0.022648042188035112
0.39859349917333015,-0.024616531225013293,0.02275861019859635
0.4239884472634412,-0.01707437537593423,0.0239372227413225
0.4349962452728174,-0.017404598184312555,0.0260625688415439
0.45362608742528565,0.00543194021568848,0.014049817893864825
0.48047962579218007,0.0063925198992807256,0.019532758549810597
0.5040872735550781,0.012376128212386808,0.019789440030963376
0.5164708861566382,0.014614327271602057,0.022805791822220013
0.5204718926856262,0.019506281168443454,0.021153531507249107
0.5515436483265772,0.0254044577384333,0.022505546831959274
0.593702449309466,0.029995659031268704,0.020091753423795544
0.6090586463808283,0.03340448312812189,0.02439988819761455
0.6341548104282863,0.035553008481542775,0.022923432343306464
0.660095826461605,0.03379827977953132,0.02924836778012228
0.6888225130535369,0.03359044662856232,0.032131051283399395
0.7022569141531654,0.03384236183796096,0.03202082830385429
0.727703491871102,0.031175062213209807,0.0318799608494815
0.7577055989385284,0.03274034930585137,0.032357370523744336
0.7961084968179928,0.03219549373096327,0.03848245765921752
0.8219650214647112,0.03416331432621851,0.03970686466943129
0.8427095662241113,0.02852089895873284,0.034067838455924544
0.8653409497643407,0.03088386618221749,0.0370507249776227
0.8975175785768279,0.03219720346767318,0.03778879718823382
0.9125864445811248,0.03093227313776488,0.03745762470318736
0.940585376492804,0.03219952406818957,0.038726251721701514
0.9642432579647915,0.03088992128550638,0.04301641487072337
0.9953021097763612,0.03248020271005543,0.05003826317812811
1.0113882782730537,0.03148089107431619,0.048277639536074606
1.0440952074223548,0.03135072916390423,0.0540384709912468
1.0658626507871478,0.030608548314029604,0.04403598550549222
1.0863786281101606,0.039587342744782705,0.03448347311303503
1.1015535835419088,0.04177281713512632,0.03760681423045707
1.1351273662943153,0.07640041652230077,0.03585260348293307
1.1558892056968813,0.06115729076342524,0.03326900620467866
1.2015879736810002,0.09215875505047541,0.03673005463790023
1.2155765038383317,0.07537532012708999,0.029390733573229806
1.2506296920954367,0.08469262586825596,0.029013125294705212
1.2616160695769445,0.08425390450530594,0.03098168990124962
1.2922354284350783,0.086996169052183,0.03497125956721004
1.306041810978853,0.08267309400493467,0.03809873261537918
1.36261996114819,0.09245354688104844,0.03725063168861203
1.4049772613098859,0.10298113793622111,0.043711093515252535
1.4555206829156488,0.10752043003929972,0.04055552709638817
1.517020362077365,0.11454060608064416,0.037646453541824956
1.5711973880588488,0.1216953354447464,0.030579837331110752
1.6364521603916835,0.12383791655838439,0.03547360341779585
1.6972852379281478,0.13017750672028278,0.04160901942011223
1.760251894400229,0.13495991791073791,0.04306470035674301
1.7965839866957964,0.13874892260046312,0.04341071347876006
1.8070618050647664,0.13099276096363852,0.04134328877386349
1.8507137703466154,0.13417721353740836,0.048533280961069965
1.8682305466260425,0.13475200876219334,0.0441333099866424
1.9210938432113607,0.1406745984590223,0.043761010539037026
1.989461284766128,0.15072214555387126,0.040109987812564266
2.0252106315445433,0.15970122772509715,0.03723740010290907
2.040617169535699,0.1637527513639301,0.037148663763158736
2.0853373631994985,0.17550734192780287,0.04452937233653488
2.1013869330954686,0.17126308626268968,0.03740136093268915
2.1345294878814465,0.1763849901446875,0.04095614406278067
2.1596334462776117,0.18199971520044295,0.04270551264843513
2.1897590456738247,0.1885576035246103,0.03794684822163002
2.201182950455717,0.19215836602405356,0.04388094554329591
2.229473853381714,0.19679355750560315,0.041536061492132646
2.250484486191199,0.19521726257055708,0.045972866189737796
2.277191138035455,0.19834830503177403,0.03581135941915997
2.3127198379223834,0.19595912762721543,0.0442877364323057
2.355951498062936,0.19932657177906285,0.04944030638410068
2.381304361851686,0.2017455326440627,0.040166411897554655
2.43289953690967,0.21576345164379118,0.04483077724604867
2.4522176943828615,0.20415709497600695,0.04956426074494481
2.4928171607926095,0.20584521446634937,0.05557401864844999
2.5159912965381697,0.20098689403609177,0.04930256897429402
2.5466343476790203,0.20130338598703923,0.043685258064411675
2.5740758318746932,0.1980324854697482,0.05921692760619149
2.6145644213464867,0.1985010343443599,0.06401878884478548
2.6423836479533884,0.20105790294375306,0.04933634092639548
2.6918822366121447,0.20314859159100107,0.050160171868796906
2.700840604454607,0.19771173111240808,0.053850918010786314
2.74034161817437,0.20242800536029246,0.053431612708237264
2.7533275376560775,0.20643068879876705,0.043213304912886115
