x,y,z
0.28026868566284757,-0.0721007459113598,0.0013175275993033467
0.65287223852475,0.01145772845149262,0.013041335416114744
1.1660546918737578,0.0305462794600386,0.02050404251877698
1.7304896368973075,0.10528345915647205,0.03352548425538178
2.272483762670478,0.16526476553079017,0.04079350999376765
2.859057952997568,0.22874570151675946,0.02442360992688152
3.46456061497391,0.2539410830574871,0.05075623324507955
4.000526133697723,0.3282610880028589,0.06097757208363259
4.566181728941611,0.3681349304178791,0.07730606765608235
5.161379978833356,0.4031925148430531,0.0623573187916876
5.753725356029097,0.48607180237964437,0.07862054829759228
6.350423997036835,0.5981574519179221,0.07903798921690251
6.995969657459596,0.6819908436575591,0.08839077385840814
7.629849024426071,0.7359551525200526,0.08867520918644149
8.220104345783497,0.7248852561513082,0.08839215425093765
8.80440645538602,0.7923914549099975,0.0839332450205331
9.366673918566248,0.8681724128084046,0.08354347966210367
9.945000953855748,0.8946819013813209,0.09699193005766167
10.500262444859649,0.9757652283274317,0.09624947354119934
10.982036699830406,1.0042154483264398,0.10289093415587722
11.291421221734236,1.0847980896790554,0.1038313555311749
11.263440336128035,1.3999698300952692,0.11650360013269138
11.019942605852124,1.581919226791684,0.12556321281989674
10.930150480393948,1.9420464338222796,0.12380739103241536
10.872610381235718,2.603321828457004,0.16304828590781145
10.827689811089526,3.312156753420014,0.1946983828759097
10.729258978399796,4.012407868392275,0.22825649006496634
10.701047601514942,4.74397282654808,0.2711278734596315
10.620132523700025,5.403806514485884,0.30642704180944286
10.578686944931187,6.099459729477952,0.326064263750988
10.536622412792687,6.799763186119068,0.3683998273917185
10.454675040449267,7.506304092947946,0.3922791827084596
10.377698459626718,8.231962831631929,0.4423912125204993
10.302576985412557,8.944341573336793,0.4713701664871879
10.270033189511947,9.622577320580536,0.510039512950432
10.200497739681344,10.29966279760476,0.5245923345463342
10.139435732780582,11.020661079051571,0.555479101741075
10.101535311128972,11.735491757529546,0.5638534741029857
10.072547502280077,12.379186725853414,0.6127699108661493
9.98017074392902,13.031906622610178,0.6385935024934034
9.93265938465053,13.699602483575951,0.6789375696006094
9.882529015771844,14.293947783652117,0.7134995249762449
9.654615179752954,14.643154116096097,0.728892529889388
9.178318311778488,14.49974733441203,0.7035886451238665
8.668877169880323,14.343434751113458,0.7005959342457159
8.071668411639632,14.237016016780215,0.6866751447746295
7.406421463304092,14.12644803879606,0.7045691848077469
6.738903292925598,14.073600282192409,0.6866392550673686
6.06107939944096,14.015087720102574,0.6969838261546453
5.4270752173362435,13.865705952539988,0.6614310392589312
4.698881559792119,13.81765611502165,0.6725636092616211
3.962175684966762,13.762690030476419,0.6569346836835088
3.267675385782185,13.726186668867891,0.6667636490743875
2.5453724871262198,13.67225163876291,0.6610609699632657
1.8101706554049808,13.623448869687667,0.633403720161698
1.1144906504865815,13.631037117675008,0.6465096192102134
0.36238586968910136,13.516853477451335,0.6344738791266771
-0.3437086376878368,13.452568936405351,0.6457094273026506
-1.0365228113053648,13.414107298234734,0.6339564575902401
-1.6133504482613037,13.318896731637182,0.6271594764757931
-2.0143530734451063,13.092322104565318,0.6135858278552165
-1.8700899822739094,12.671836483313717,0.5788054665801403
-1.6111607590418944,12.22268295462483,0.5448942375020379
-1.5235334262362519,11.48869730436747,0.5258044411990634
-1.4241390169018127,10.675369094011803,0.48871947348377787
-1.3169442527718036,9.855312739771747,0.43490982001713857
-1.2741776372782936,9.05845393668575,0.389794038932603
-1.213390339370768,8.237973053995603,0.36857561836620084
-1.1310961485770465,7.461693285259632,0.33565656535152455
-1.0589085751984733,6.673866936887251,0.29225914370626177
-0.9813136537232425,5.914255920708221,0.26703174844544475
-0.9136240989818589,5.134785360947392,0.23318363752080218
-0.8598892470430388,4.35615136091073,0.1938428874089858
-0.7822107408428672,3.5922673355834935,0.17386525099508904
-0.7143903131498661,2.8397459848831383,0.16405552157464115
-0.6438620367426252,2.075403160325705,0.10063638728849901
-0.5640085617059097,1.313555078365698,0.07761218980827174
-0.530923555220838,0.5920092050564324,0.03507492359559411
-0.4291460245278979,-0.0316089426926693,0.008548296894106968
-0.0380966968984855,-0.30622246236636075,0.007022424343949117
0.1280380385825518,-0.07715730227339278,0.017023658782054904
