x,y,z
0.0015321170258921649,0.0014865601187379093,-0.005611624579710293
0.0014500443941678006,0.0019249670942345309,-0.008986880208419314
0.0039172655599184125,0.001050440555480495,-0.01847888796563732
-0.0006732400181118595,-0.0015126633149956446,-0.010450938811024877
0.00020907495472192658,-0.0014948060220124552,-0.006482778248658024
0.001754834082110397,-0.001208619170389895,-0.008868422624648875
0.002100464307958947,-0.00048018734289569326,-0.0032241008090276406
0.0023301081667818184,-0.0020925215617095213,-0.008504395571315798
0.0013204027801211825,-0.0017532204704962307,-0.007191448497664365
0.0004376434813945011,-0.002185805609829423,-0.008558973401258808
0.0011567369767921949,-0.0021616917182484614,-0.007835983156690929
0.00010288636479538222,-0.003781317605629383,-0.00831849893261788
0.003401849488135958,-0.0032713866833253232,-0.010951852636701224
-4.1582756996355e-05,-0.003274813807673028,-0.010014422583496947
0.0014755540169755655,-0.0029836880506025672,-0.010844177266716763
-0.0004890631321239982,-0.003607252822003403,-0.008621037291819457
0.0028319972824908785,-0.002735212917629959,-0.010757375753030339
-0.0010020583989608783,-0.005411742463905468,-0.008640522431467481
0.0033314057057405202,-0.003813159210212239,-0.011154286022369873
-0.00014068094756599639,-0.006105918728754266,-0.009435694863528254
0.0026096925289249132,-0.0035293426561800838,-0.01032518679072297
-0.0034102390206012557,-0.007192160823596937,-0.009907872549994942
-0.001069593587882957,-0.006458120597454065,-0.014385426954541678
-0.00013998831554615124,-0.0044826487015428755,-0.011497744137024786
0.005372901946941974,-0.0002457746816829164,-0.01470487228546182
0.0011227714473985785,-0.0027236672401925264,-0.010312489852846305
0.0032731200887131614,-0.0026384975454312115,-0.010446733023884335
0.0017177986840330246,-0.005282005916250193,-0.011012592028846089
0.0022698849300533054,-0.006208492779467119,-0.012681860837342107
0.0011721696509672669,-0.0009414832730865825,-0.012182294256917445
0.0028369723027545043,-0.0001363846782495078,-0.016901425868787377
0.0029797311174010284,-0.0022834718315257792,-0.01242502134443921
0.0036354053085891607,-0.0030486470248242683,-0.012818745076438801
0.0041442699843933775,-0.0012863345797172402,-0.010404807657964648
0.005173776762169692,-3.655522051697617e-05,-0.010457849422492733
0.0022436439581683745,-0.0010883624978007382,-0.011277708411208709
-0.0006459926376034732,-0.004462408777676438,-0.013337330273624002
0.0003319618715764399,-0.004661114735737081,-0.01348568304764158
0.0007926705587981142,-0.00552107652436429,-0.016641948950119112
0.0028733819053645662,-0.0014429413111291456,-0.016060208290149786
0.003928029211234365,-0.002209015018382279,-0.017613484749943575
0.0010086509011035753,-0.00198429043971563,-0.014012865500298701
-0.01772554593819665,-0.016110180018233996,-0.011341660089391793
0.001848518700103557,-0.00016606214416104055,-0.011445273112758675
-0.021299730696009614,-0.012775673476169905,-0.00793262330928678
0.0032509666072737444,0.003453543055680533,-0.01043587895607775
-0.02056488879786463,-0.01025670908104094,-0.01949955884466482
0.002889992327022292,0.00611151680589324,-0.012268675784965011
-0.0349741106483615,-0.022837553145534255,-0.005632564338949947
0.0012394201157702421,0.0052049846183105375,-0.009903226182895724
-0.02041092693252579,-0.018263945163629267,-0.0015945722613946644
0.0033376387419867364,0.013333522777827133,-0.009785375437092346
0.01322337118151274,0.021796882473998646,-0.004457201169722987
0.01160296531621882,0.02563428101910038,-0.009037687224559504
0.011817218548362674,0.02610019815620349,-0.0021528292372477963
0.01293891998332369,0.029795428642553887,-0.00862406346938415
-0.006292518744056319,-0.0008887708132967555,-0.0003943407392164083
0.011039724715246522,0.027378184301063414,-0.008474890613624803
0.019098996501510857,0.025364141754293155,-0.008275021253545956
0.018884667691134775,0.038107880994800655,-0.009714273990632556
0.021898323861836547,0.06034514214751261,-0.00829994020377718
0.02189962441220852,0.05627458146689125,-0.007625713532346061
0.025173504104081465,0.06753462504741434,-0.004541140244183882
0.02661159865769165,0.0639270999194402,-0.006183728369660616
0.03682527967630235,0.07762078589777693,-0.0058119715992653925
0.035459113683452094,0.07524991872195869,-0.009069595536154735
0.03872628388682003,0.0803681253299745,-0.012471506423097207
0.04055152775698826,0.08412574825657171,-0.012380734097084614
0.050398737680226006,0.06796894166501485,-0.01593782543703089
0.05071616604729957,0.08437717710930046,-0.018543721320970607
0.05830756747555642,0.0936808850616736,-0.02064600062463317
0.06219392091249043,0.09787644417493159,-0.020388125589668838
0.08196701497258829,0.10652596213785873,-0.0154949406581342
0.08667254856902831,0.10727213644326343,-0.014693876733920015
0.11137383382916932,0.11524354007915695,-0.01801368546426162
0.12278129494946127,0.1127741933864485,-0.018140413813231716
0.14879257798134304,0.1102182811725117,-0.01787113734544238
0.1655806898956373,0.11261413287956398,-0.01409945520656815
0.2028829766506976,0.10864806400944288,-0.008583621329379211
0.21691427491331847,0.11156565657861554,-0.007099321828264454
