x,y,z
0.18328185867233462,0.007066576330373038,0.0003815745891103249
0.7195189069872588,0.04875520937385297,-0.005863858330855197
1.488385633618843,0.04453111962667125,0.024138799588992444
2.354602374147814,0.015220430273704644,0.035216702378169346
3.2953701710675634,0.048579577428165294,0.04268957715086101
4.26963524696665,0.05879743471463296,0.06689607745908344
5.251956354478981,0.05466871381552352,0.09363395633891108
6.210632901363891,0.08845093922198502,0.10182174165424884
7.163795077384921,0.1361883943424772,0.10951761030426599
8.114723953987948,0.14375205333879268,0.12402134444936698
9.069429726752826,0.14696224286922277,0.12114507914692121
10.032024179697991,0.13831208650202034,0.13138400156494473
10.993980658679256,0.16104363719686068,0.13855843824892716
11.984427985205931,0.20372218510626505,0.16315199794542312
12.976052528375131,0.23446849505569342,0.16729070385858108
13.966138901837535,0.23739120710292683,0.180836327288086
14.968263439529338,0.25863697186634454,0.1911577326613414
15.979372683788052,0.2911679888431511,0.2076179571349681
16.96052676701492,0.2843162663581255,0.2033551667105461
17.887404252113072,0.31078883773682386,0.21072680485360148
18.714051077504685,0.33683936193776975,0.20973390184795276
19.04953004848844,0.5016150165865755,0.2091712019105336
18.83420816289939,0.8089478091858875,0.19531243542966328
18.722761311458466,1.1778856735013943,0.17651683350223538
18.65208781649434,1.9777920088028016,0.1490887034970905
18.626402828326032,2.947504009883804,0.12925103810694036
18.58989788841006,3.975511114981138,0.10210756813966472
18.6057965967827,5.006832617937984,0.08107062749308046
18.613131935643054,5.99074012441032,0.055434674645314874
18.57571271880916,7.000423795874531,0.03527317157386181
18.547929370541947,8.027119229426331,0.010466944255718999
18.544537079801906,9.053117377018093,-0.01515939899085537
18.53333129576807,10.10467421066629,-0.0530455909837085
18.507072463349534,11.143038311349672,-0.08847630939753719
18.502136086713367,12.094604597799815,-0.12980162703996506
18.45355674241271,12.913515383574227,-0.15977165565311136
18.234445823785133,13.271438543573057,-0.174897156215631
17.831347854270703,12.984160410538141,-0.20413216583918226
17.109496352046772,13.023375895319688,-0.1990530803803603
16.266215856632726,12.999002280579665,-0.2341805462141138
15.27266226247279,12.984530330765537,-0.2644666988181486
14.33073017979474,12.942911661498666,-0.26713123917108617
13.358981912038098,12.940770871972449,-0.2763156988732094
12.379730661695373,12.952738523121283,-0.2838443419033365
11.413535865406507,12.944276054368373,-0.2965531208743921
10.547451823349736,12.915633969793687,-0.2920301980987342
9.990273086116645,12.774174584001141,-0.30378446852205315
9.521869856265743,12.541138557836495,-0.3208463115739287
8.725907357134135,12.21018913486495,-0.30419983026008146
7.835515713551389,11.763812853785751,-0.3031976080824625
6.890165699668393,11.281681089608577,-0.3066796460693636
5.946538359149688,10.832932553160994,-0.3123526917627065
5.0016986106223555,10.400244450896954,-0.31173689878209987
3.977808303113282,9.972810269806546,-0.3092129422611117
2.980549926230683,9.52449384632968,-0.2951929295166546
2.0176230777865136,9.05802874571171,-0.30683248665516893
1.0373852394880856,8.665063201673936,-0.3086878707771354
0.042660836414376194,8.236804568690864,-0.29611818579033883
-0.9338131199791875,7.886378994609707,-0.30412438630097566
-1.80925089596873,7.457737961196346,-0.2807955839984806
-2.303334825323336,7.066943589660805,-0.2637095497870781
-2.162158031189166,6.680526716898639,-0.2552732452718285
-2.1977697508863203,6.041836579713307,-0.23630815289106522
-2.189950632352698,5.05633084503235,-0.18933251730557576
-2.1871036055801576,4.04802093498895,-0.14634260813994598
-2.1797962951245693,3.0502256268774155,-0.10657954810901478
-2.2150193393625117,2.0993138336784325,-0.07234449017863648
-2.2526754095255006,1.1695360889120698,-0.02554526299637856
-2.1759800069910455,0.31971924736146323,0.010758942939657993
-2.0197479124336426,-0.23366246766048546,0.04296574877461164
-1.7228282338033545,-0.07424606441648851,0.039394935566549695
-1.3849522000368204,-0.006430172409199565,0.012527008750361687
-0.6681196348073393,-0.050560847496439555,0.04337054327169973
-0.07726344999842567,-0.0319018394282506,0.05803001485110097
0.03437168733592176,-0.05197687063244625,0.06516959596998556
